Rooms,Distance,Bedroom2,Bathroom,Car,BuildingArea,CouncilArea_0,Lattitude,Longtitude,BuildingAge,Type_h,Type_u,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Southern Metropolitan
-0.9779398424485164,-1.321275573312778,-0.9418672087739155,0.6853631506001456,-0.630281012904881,-0.14626900388150071,0,-0.45137713154848136,0.08730797823943967,-0.1192563541550853,0,1,0,0,1
-0.9779398424485164,-0.928760128492908,-0.9418672087739155,-0.7718264695993994,-1.6817776127416157,-0.14626900388150071,0,0.6430482077331877,-0.36305643468279497,-0.1192563541550853,0,1,0,1,0
1.1177588627134127,0.4966906974318824,1.1303190904378202,0.6853631506001456,-0.630281012904881,0.3490835464917216,1,1.5813643180429697,0.5429525256579151,-0.8030044317204174,0,0,0,1,0
-0.9779398424485164,-0.9494188361150065,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.14626900388150071,0,-0.625754461783034,-0.08041394105573535,-0.1192563541550853,0,1,0,0,1
0.06990951013244814,-0.8667840056266128,0.09422594083195236,-0.7718264695993994,1.4727121867685884,-0.5865823819910316,0,0.4371168844085854,0.07074285040785377,1.4533642242451783,1,0,0,1,0
0.06990951013244814,-0.6188795141614318,0.09422594083195236,-0.7718264695993994,1.4727121867685884,-0.14626900388150071,0,0.9542979027312016,-0.36243524238920616,-0.1192563541550853,1,0,0,1,0
-0.9779398424485164,-0.9494188361150065,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-1.247052449155328,0,0.04642862785922829,-1.0862277965821772,2.6157359561062425,1,0,0,0,0
1.1177588627134127,-0.45360985318464453,1.1303190904378202,0.6853631506001456,0.4212155869318536,2.660728781566759,0,-0.3628045193658546,0.548025596056489,-0.1192563541550853,1,0,0,0,1
0.06990951013244814,0.16615137547830783,0.09422594083195236,-0.7718264695993994,0.4212155869318536,-0.14626900388150071,0,0.5187697612644107,-1.3766351938804213,-0.1192563541550853,1,0,0,0,0
0.06990951013244814,3.0996878578162823,0.09422594083195236,-0.7718264695993994,0.4212155869318536,0.312390764982594,1,-2.352366820518332,2.158156021290346,-0.1192563541550853,1,0,0,0,0
2.165608215294377,0.3107623288329966,2.166412240043688,0.6853631506001456,0.4212155869318536,-0.14626900388150071,0,-1.1544222407481919,0.9165996903100109,-0.1192563541550853,1,0,0,0,1
0.06990951013244814,0.8478887270075556,0.09422594083195236,0.6853631506001456,-0.630281012904881,0.8627824876195077,0,0.5284573907219131,1.1619706463161494,-0.1192563541550853,1,0,0,0,0
1.1177588627134127,0.20746879072250451,1.1303190904378202,0.6853631506001456,-0.630281012904881,-0.14626900388150071,0,-1.428443759688175,0.25710053851363646,-0.1192563541550853,1,0,0,0,1
1.1177588627134127,1.3023802946937206,1.1303190904378202,0.6853631506001456,0.4212155869318536,0.9178216598831991,1,-1.913240416681659,0.5549622433361238,-1.3841902976509495,0,0,0,0,1
-0.9779398424485164,-0.6395382217835304,-0.9418672087739155,-0.7718264695993994,-1.6817776127416157,-0.9535101970823074,0,-0.026505382484952898,-1.1002046231901328,2.2738619173235763,1,0,0,0,0
1.1177588627134127,-0.3503163150741525,1.1303190904378202,0.6853631506001456,0.4212155869318536,-0.14626900388150071,0,-0.8167391568018905,-1.1219463534692733,-0.1192563541550853,1,0,0,0,0
1.1177588627134127,0.5586668202981777,1.1303190904378202,0.6853631506001456,-0.630281012904881,1.5782917270474954,0,1.4487821891820898,-0.3030078462932225,-0.1192563541550853,1,0,0,1,0
-0.9779398424485164,-1.321275573312778,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.47650403746364894,0,-0.4721363375287876,-0.4189637411146181,2.2738619173235763,1,0,0,0,1
-0.9779398424485164,-1.4452278190453682,-0.9418672087739155,0.6853631506001456,-0.630281012904881,-0.43981125595452136,1,-0.28433472076027155,-0.11105942754425753,1.2482398009755786,0,1,0,0,1
0.06990951013244814,-1.279958158068581,0.09422594083195236,0.6853631506001456,-0.630281012904881,0.0005021221550095887,0,0.21845324808271946,-0.1891225924508488,-1.6918769325553489,0,0,0,1,0
-2.025789195029481,-0.5569033912951367,-1.9779603583797833,-0.7718264695993994,0.4212155869318536,-0.9168174155731799,0,-0.12753351825578305,-1.0546505216531246,-1.2816280860161497,0,1,0,0,0
0.06990951013244814,0.7652538965191619,0.09422594083195236,-0.7718264695993994,-0.630281012904881,-0.14626900388150071,0,-0.38301014652004034,1.4543451525441407,-0.1192563541550853,1,0,0,0,0
1.1177588627134127,1.4056738328042127,1.1303190904378202,2.142552770799691,0.4212155869318536,2.403879311002866,1,1.7946305608140132,-1.2074638259004018,-1.0423162588682835,1,0,0,1,0
0.06990951013244814,-0.9081014208708097,0.09422594083195236,2.142552770799691,0.4212155869318536,-0.14626900388150071,0,-0.33028176333004483,0.4788661873589853,-1.0423162588682835,1,0,0,0,1
0.06990951013244814,-0.7015143446498255,0.09422594083195236,0.6853631506001456,0.4212155869318536,2.7891535168487054,0,-0.6589691913515435,0.316113806413698,-1.07650366274655,1,0,0,0,1
-0.9779398424485164,-0.928760128492908,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.14626900388150071,0,0.5243055495258125,-0.2760895135668219,-0.1192563541550853,1,0,0,1,0
0.06990951013244814,1.7155544471356887,0.09422594083195236,0.6853631506001456,0.4212155869318536,-0.07288344086324557,1,1.4159826437332197,1.4052709613429717,-0.4611303929377513,1,0,0,0,0
-0.9779398424485164,0.7652538965191619,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-1.430516356700966,0,-0.2956830866962339,1.6679317695232656,0.22261768462758072,0,1,0,0,0
-0.9779398424485164,0.3107623288329966,-0.9418672087739155,-0.7718264695993994,0.4212155869318536,-0.14626900388150071,0,1.3943930695137328,-0.574158282486976,-0.1192563541550853,0,1,0,1,0
0.06990951013244814,1.1990867565832284,0.09422594083195236,-0.7718264695993994,0.4212155869318536,-0.14626900388150071,0,-1.6000531957920265,0.9964229000492709,-0.1192563541550853,1,0,0,0,0
-0.9779398424485164,0.3107623288329966,0.09422594083195236,-0.7718264695993994,-0.630281012904881,-0.7700462895366695,0,1.2384222352483267,0.21465239844516085,-1.5893147209205492,0,0,0,1,0
-0.9779398424485164,-0.7428317598940224,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-1.1553204953825091,0,-0.7378541740767661,-0.17152214412975203,1.2482398009755786,0,1,0,0,1
-0.9779398424485164,0.3107623288329966,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.14626900388150071,0,1.256413547097932,0.017941505444563383,-0.1192563541550853,0,1,0,1,0
0.06990951013244814,0.3107623288329966,0.09422594083195236,-0.7718264695993994,0.4212155869318536,-0.3480793021817024,0,-1.0146435871474502,0.6463810425567877,1.4191768203669117,1,0,0,0,1
-2.025789195029481,0.3520797440771936,-1.9779603583797833,-0.7718264695993994,-0.630281012904881,-1.8341369533013694,0,-1.3130225744377195,0.5228673081621686,-0.29019337354641833,0,1,0,0,1
2.165608215294377,-0.8667840056266128,2.166412240043688,0.6853631506001456,-1.6817776127416157,1.6883700715748782,0,0.456492143323492,0.1452859256499903,2.2738619173235763,1,0,0,1,0
0.06990951013244814,-1.569180064777959,0.09422594083195236,0.6853631506001456,-0.630281012904881,-0.14626900388150071,0,-0.3669563605619552,-0.2957606028669405,-0.1192563541550853,1,0,0,0,1
0.06990951013244814,-1.4658865266674668,0.09422594083195236,2.142552770799691,0.4212155869318536,0.9361680506377629,0,-0.27284796011792656,0.02622406936035633,-1.3158154898944163,0,0,0,1,0
1.1177588627134127,0.5173494050539807,1.1303190904378202,0.6853631506001456,-0.630281012904881,-0.14626900388150071,0,-0.7890602154947828,1.1909596200212775,-0.1192563541550853,1,0,0,0,1
0.06990951013244814,0.2694449135887999,0.09422594083195236,-0.7718264695993994,0.4212155869318536,-0.14626900388150071,0,-0.7839396113530204,-1.871828983997095,-0.1192563541550853,0,1,0,0,0
0.06990951013244814,-0.4122924379404477,0.09422594083195236,0.6853631506001456,-0.630281012904881,-0.12792261312693692,0,-1.0354027931277563,-0.16738086217170842,-1.008128854990017,0,0,0,0,1
0.06990951013244814,-1.0527123742254987,0.09422594083195236,-0.7718264695993994,0.4212155869318536,-0.14626900388150071,0,-0.47075239046348627,0.2881601531977865,-0.4611303929377513,0,1,0,0,1
0.06990951013244814,0.7859126041412602,0.09422594083195236,-0.7718264695993994,0.4212155869318536,-0.43981125595452136,1,0.08005854154727914,-1.7928340306499733,-0.1192563541550853,1,0,0,0,0
0.06990951013244814,0.8892061422517523,0.09422594083195236,-0.7718264695993994,0.4212155869318536,-0.14626900388150071,1,0.9955395252787538,-1.8782479710318272,-0.1192563541550853,1,0,0,0,0
-0.9779398424485164,0.6826190660307682,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.14626900388150071,0,-1.6138926664456295,0.33992617767156597,-0.1192563541550853,1,0,0,0,1
1.1177588627134127,-0.18504665409736504,1.1303190904378202,-0.7718264695993994,0.4212155869318536,-0.23800095765431967,0,0.9491772985894393,-0.11975611965597253,0.5644917234102467,1,0,0,1,0
1.1177588627134127,-1.1146884970917939,1.1303190904378202,-0.7718264695993994,1.4727121867685884,-0.14626900388150071,0,0.4783585069561376,-0.7660031691866662,1.9319878785409108,1,0,0,0,0
0.06990951013244814,0.5173494050539807,0.09422594083195236,-0.7718264695993994,-0.630281012904881,-0.14626900388150071,0,-0.8153552097364908,1.1733591717001808,-0.1192563541550853,1,0,0,0,1
0.06990951013244814,-1.5898387724000573,0.09422594083195236,-0.7718264695993994,-0.630281012904881,-0.14626900388150071,0,0.17333657375212697,-0.07389142197202266,-0.1192563541550853,1,0,0,1,0
-0.9779398424485164,-0.3089988998299558,0.09422594083195236,-0.7718264695993994,-0.630281012904881,-0.6966607265184144,0,0.08282643567798006,-1.3766351938804213,0.9063657621929128,1,0,0,0,0
1.1177588627134127,-0.45360985318464453,1.1303190904378202,0.6853631506001456,0.4212155869318536,0.2756979834734664,0,0.7792285989640476,-1.0053692663539946,0.9063657621929128,1,0,0,0,0
-0.9779398424485164,-1.0527123742254987,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.14626900388150071,0,-0.14552483010538833,0.48072976424063457,-0.1192563541550853,0,1,0,0,1
2.165608215294377,1.5502847861589013,2.166412240043688,0.6853631506001456,0.4212155869318536,0.8077433153558163,0,-0.39892553777164447,2.2448123462590828,-0.4611303929377513,1,0,0,0,0
0.06990951013244814,-0.7015143446498255,0.09422594083195236,0.6853631506001456,0.4212155869318536,-0.14626900388150071,0,-0.1278103076688433,-1.0866419247775105,-0.1192563541550853,1,0,0,0,0
0.06990951013244814,1.570943493781,0.09422594083195236,0.6853631506001456,0.4212155869318536,-0.14626900388150071,0,-2.284553414316011,0.4612657390378885,-1.008128854990017,1,0,0,0,1
0.06990951013244814,2.252680845310248,0.09422594083195236,0.6853631506001456,0.4212155869318536,0.9545144413923267,1,2.827193466274403,-0.7585488616630117,-1.1106910666248166,1,0,0,1,0
0.06990951013244814,2.583220167263822,0.09422594083195236,0.6853631506001456,0.4212155869318536,0.9545144413923267,1,-2.399421020740346,1.2556671506137962,-1.07650366274655,0,0,0,0,0
0.06990951013244814,-0.45360985318464453,0.09422594083195236,0.6853631506001456,0.4212155869318536,0.660972189319306,0,-0.3060626896863379,0.5863324541672154,-1.3158154898944163,0,0,0,0,1
0.06990951013244814,0.5999842355423745,0.09422594083195236,-0.7718264695993994,0.4212155869318536,-0.14626900388150071,1,0.2738111306968366,-1.5733460868810187,-0.1192563541550853,1,0,0,0,0
1.1177588627134127,0.8272300193854569,1.1303190904378202,2.142552770799691,1.4727121867685884,3.523009147031257,0,-1.7232244846085625,0.039683235723409524,1.5901138397582448,1,0,0,0,1
0.06990951013244814,-0.45360985318464453,0.09422594083195236,0.6853631506001456,0.4212155869318536,-0.14626900388150071,0,0.3001061249385447,0.6960764260515455,-0.1192563541550853,0,0,0,0,1
0.06990951013244814,0.6826190660307682,0.09422594083195236,-0.7718264695993994,0.4212155869318536,-0.14626900388150071,0,1.5096758600577072,-0.5566613662148597,-0.1192563541550853,1,0,0,1,0
0.06990951013244814,0.4140558669434886,1.1303190904378202,0.6853631506001456,0.4212155869318536,-0.14626900388150071,0,-0.610531044064228,1.4011296793852224,-0.9055666433552171,0,0,0,0,1
0.06990951013244814,-0.26768148458575874,0.09422594083195236,0.6853631506001456,0.4212155869318536,-0.14626900388150071,0,-0.5357979025351058,-1.0836394953585469,-0.1192563541550853,1,0,0,0,0
0.06990951013244814,0.3107623288329966,0.09422594083195236,2.142552770799691,0.4212155869318536,-0.14626900388150071,0,-1.4381313891456773,0.03657727425517108,-0.1192563541550853,1,0,0,0,1
1.1177588627134127,2.5005853367754285,1.1303190904378202,2.142552770799691,0.4212155869318536,-0.14626900388150071,1,1.8682565446907957,1.559016054030191,-1.5551273170422826,1,0,0,0,0
0.06990951013244814,-0.7841491751382191,0.09422594083195236,-0.7718264695993994,-0.630281012904881,-0.14626900388150071,0,0.640557103015547,-0.5214604695726661,1.1114901854625123,1,0,0,1,0
2.165608215294377,-0.3503163150741525,2.166412240043688,0.6853631506001456,-0.630281012904881,1.1563247396925282,0,0.8606046864068125,-0.827915334457888,1.5901138397582448,1,0,0,0,0
-0.9779398424485164,0.3107623288329966,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.14626900388150071,0,-0.8748649335467086,0.5759792492724006,0.22261768462758072,0,1,0,0,1
0.06990951013244814,-0.6601969294056287,0.09422594083195236,0.6853631506001456,0.4212155869318536,-0.14626900388150071,0,0.763728391832083,-0.0586722107768892,-0.1192563541550853,1,0,0,1,0
0.06990951013244814,0.021540422123619087,0.09422594083195236,-0.7718264695993994,0.4212155869318536,-0.14626900388150071,0,0.766496285962784,-1.146794045216652,-0.1192563541550853,1,0,0,0,0
-0.9779398424485164,-1.3006168656906794,-0.9418672087739155,0.6853631506001456,-0.630281012904881,-0.0178442685995542,1,0.17264460021942715,-0.6302726530167602,-0.1192563541550853,0,1,0,1,0
0.06990951013244814,0.6413016507865714,0.09422594083195236,-0.7718264695993994,-0.630281012904881,-0.14626900388150071,0,0.9270341455437334,-1.3673173094751174,0.0516806652362477,1,0,0,0,0
0.06990951013244814,0.021540422123619087,0.09422594083195236,0.6853631506001456,0.4212155869318536,1.1012855674288369,0,-1.2471466941269191,0.1680629764186416,-1.2816280860161497,1,0,0,0,1
2.165608215294377,-1.279958158068581,2.166412240043688,0.6853631506001456,1.4727121867685884,-0.14626900388150071,0,0.4592600374541929,-0.09801438937683214,-0.1192563541550853,1,0,0,1,0
0.06990951013244814,0.5999842355423745,0.09422594083195236,-0.7718264695993994,-0.630281012904881,-0.14626900388150071,1,0.37622321353296806,-1.5443571131755964,-0.1192563541550853,1,0,0,0,0
0.06990951013244814,-0.45360985318464453,0.09422594083195236,0.6853631506001456,0.4212155869318536,-0.14626900388150071,0,0.7168125863165496,-0.9277202296433255,-0.1192563541550853,1,0,0,0,0
4.261306920456307,-0.10241182360897168,2.166412240043688,2.142552770799691,1.4727121867685884,7.26567286096227,0,0.2530519247165304,1.043944110515732,-1.418377701529216,1,0,0,0,1
1.1177588627134127,1.3230390023158192,1.1303190904378202,0.6853631506001456,0.4212155869318536,0.660972189319306,0,1.5448281155176387,1.3020495085423545,-0.29019337354641833,1,0,0,1,0
0.06990951013244814,0.04219912974571743,0.09422594083195236,-0.7718264695993994,-0.630281012904881,-0.14626900388150071,0,1.059893063817772,-0.5794384169835111,-0.1192563541550853,1,0,0,1,0
1.1177588627134127,0.8685474346296539,1.1303190904378202,2.142552770799691,1.4727121867685884,3.174427722694545,0,0.47309950810779594,1.3752466671483328,-1.2132532782596166,1,0,0,0,0
-0.9779398424485164,0.14549266785620948,-0.9418672087739155,-0.7718264695993994,-1.6817776127416157,-0.14626900388150071,0,0.9959547093983934,-1.1505211989787736,-0.1192563541550853,1,0,0,0,0
0.06990951013244814,0.6826190660307682,0.09422594083195236,-0.7718264695993994,-0.630281012904881,-0.14626900388150071,0,-1.4727300657794882,0.33992617767156597,0.22261768462758072,0,1,0,0,1
1.1177588627134127,-0.680855637027727,1.1303190904378202,0.6853631506001456,0.4212155869318536,-0.38477208369083,0,0.46756371984639405,0.3699504718664993,-0.1192563541550853,1,0,0,1,0
-0.9779398424485164,0.08351654498991411,-0.9418672087739155,-0.7718264695993994,0.4212155869318536,-0.49485042821821273,0,-1.2445171947026992,0.7782808729155919,-0.1192563541550853,0,1,0,0,1
0.06990951013244814,1.1577693413390318,0.09422594083195236,-0.7718264695993994,1.4727121867685884,-0.14626900388150071,1,1.8207871603492403,0.284847127631587,-0.1192563541550853,1,0,0,1,0
-0.9779398424485164,-1.5898387724000573,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.7883926802912333,0,0.14828713186923922,-0.11333713262124036,-1.17906587438135,0,0,0,1,0
-2.025789195029481,-1.4452278190453682,-1.9779603583797833,-0.7718264695993994,-0.630281012904881,-1.6506730457557315,0,-0.39712640658660525,0.05697308789785903,0.5644917234102467,0,1,0,0,1
2.165608215294377,0.6826190660307682,2.166412240043688,0.6853631506001456,0.4212155869318536,0.8260897061103801,0,-1.6055889840535267,0.5397430321406961,0.5644917234102467,1,0,0,0,1
0.06990951013244814,-0.45360985318464453,0.09422594083195236,0.6853631506001456,-0.630281012904881,1.1930175212016558,0,0.7521032364830604,-1.1031035205607045,0.5644917234102467,1,0,0,0,0
0.06990951013244814,2.3972917986649365,0.09422594083195236,0.6853631506001456,0.4212155869318536,0.20231242045521128,1,-0.30274121672951637,2.559756839158353,0.0516806652362477,1,0,0,0,0
0.06990951013244814,-0.14372923885316835,0.09422594083195236,2.142552770799691,0.4212155869318536,0.2756979834734664,0,-0.25347270120292165,0.8099616798939192,2.6157359561062425,1,0,0,0,1
1.1177588627134127,-0.3503163150741525,1.1303190904378202,0.6853631506001456,-0.630281012904881,1.4131742102564213,0,0.7180581386753699,-0.6964296322944175,-0.4611303929377513,1,0,0,0,0
0.06990951013244814,-0.9081014208708097,0.09422594083195236,-0.7718264695993994,-0.630281012904881,-0.14626900388150071,0,0.3906162630126916,0.12271593897959429,0.5644917234102467,1,0,0,1,0
-0.9779398424485164,-0.7428317598940224,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.14626900388150071,0,-0.7669170624491752,-0.1052616328031142,-0.1192563541550853,0,1,0,0,1
-0.9779398424485164,-1.279958158068581,-0.9418672087739155,-0.7718264695993994,-1.6817776127416157,-1.1553204953825091,0,0.21291745982121926,-0.16841618266121933,2.9576099948889087,1,0,0,1,0
0.06990951013244814,0.16615137547830783,0.09422594083195236,-0.7718264695993994,-0.630281012904881,-0.14626900388150071,0,0.7941752272697934,-1.4315071798227335,-0.8030044317204174,0,1,0,0,0
1.1177588627134127,2.7898072434848062,1.1303190904378202,0.6853631506001456,0.4212155869318536,1.174671130447092,1,-0.6848490014737104,2.750152277173199,-0.1192563541550853,1,0,0,0,0
-0.9779398424485164,-0.5569033912951367,-0.9418672087739155,-0.7718264695993994,0.4212155869318536,-0.9535101970823074,0,-0.05695221792266324,-1.3331517333224348,0.22261768462758072,1,0,0,0,0
-2.025789195029481,-0.45360985318464453,-1.9779603583797833,-0.7718264695993994,-0.630281012904881,-1.5772874827374763,0,0.7871170972365109,-0.8552477953799165,-0.1192563541550853,0,1,0,0,0
0.06990951013244814,-1.569180064777959,0.09422594083195236,0.6853631506001456,-0.630281012904881,0.5508938447919233,0,0.046151838446168034,-0.1406695935432688,2.6157359561062425,1,0,0,1,0
0.06990951013244814,0.4140558669434886,0.09422594083195236,-0.7718264695993994,-0.630281012904881,-0.14626900388150071,0,-1.0625281556087436,1.0991266926049859,-1.1448784705030832,1,0,0,0,1
1.1177588627134127,2.3972917986649365,1.1303190904378202,0.6853631506001456,0.4212155869318536,1.35813503799273,0,-0.23506620523367683,2.5335632307745217,-1.6918769325553489,1,0,0,0,0
0.06990951013244814,-0.8874427132487112,0.09422594083195236,2.142552770799691,1.4727121867685884,-0.14626900388150071,0,0.04186160254358649,0.5836406208940162,-0.1192563541550853,0,0,0,0,1
2.165608215294377,0.021540422123619087,2.166412240043688,0.6853631506001456,0.4212155869318536,0.9361680506377629,0,0.8080146979233964,-1.1302289173850661,0.5644917234102467,1,0,0,0,0
2.165608215294377,0.372738451699292,2.166412240043688,2.142552770799691,0.4212155869318536,-0.14626900388150071,0,1.232886446986925,-0.7295598879575892,-0.1192563541550853,1,0,0,1,0
1.1177588627134127,1.033817095606441,1.1303190904378202,0.6853631506001456,0.4212155869318536,1.0645927859197093,0,-0.8412350198586577,2.3325039917182138,-0.4611303929377513,1,0,0,0,0
1.1177588627134127,0.0008817145015203821,1.1303190904378202,0.6853631506001456,-0.630281012904881,-0.14626900388150071,0,0.03715618252136539,0.8410212945783634,-0.1192563541550853,1,0,0,0,1
1.1177588627134127,-0.39163373031834936,1.1303190904378202,0.6853631506001456,-0.630281012904881,-0.14626900388150071,0,0.9782401869618483,-0.3537385502774911,-0.1192563541550853,1,0,0,1,0
-0.9779398424485164,0.6826190660307682,-0.9418672087739155,0.6853631506001456,-0.630281012904881,-0.14626900388150071,0,-1.7273763258045647,0.44967014955619034,-1.5551273170422826,0,0,0,0,1
0.06990951013244814,0.3107623288329966,0.09422594083195236,-0.7718264695993994,0.4212155869318536,-0.09122983161780936,0,1.2259667116602218,0.024153428381334528,0.5644917234102467,1,0,0,1,0
0.06990951013244814,-1.321275573312778,0.09422594083195236,0.6853631506001456,-0.630281012904881,-0.14626900388150071,0,-0.4721363375287876,-0.07730797958720265,-0.1192563541550853,1,0,0,0,1
0.06990951013244814,-0.39163373031834936,0.09422594083195236,-0.7718264695993994,-0.630281012904881,-0.8067390710457971,0,-0.24101717761471825,0.6556989269620916,0.22261768462758072,0,1,0,0,1
1.1177588627134127,-1.3006168656906794,1.1303190904378202,0.6853631506001456,-1.6817776127416157,-0.6783143357638506,1,0.2281408775401236,-0.6969472925390258,-0.5295052006942845,1,0,0,1,0
0.06990951013244814,-0.6601969294056287,-0.9418672087739155,0.6853631506001456,-0.630281012904881,0.4775082817736681,0,0.672387885518657,0.06038964551303902,1.5901138397582448,1,0,0,1,0
-0.9779398424485164,1.3230390023158192,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.14626900388150071,0,1.3863661765346902,1.0341085658658198,-0.9739414511117503,0,1,0,1,0
2.165608215294377,-0.7428317598940224,2.166412240043688,2.142552770799691,1.4727121867685884,4.495367857023138,0,-0.7032554974428569,-0.07834330007671354,2.820860379375842,1,0,0,0,1
0.06990951013244814,-0.577562098917235,0.09422594083195236,2.142552770799691,-0.630281012904881,-0.0178442685995542,0,0.5243055495258125,-0.8983171277422751,1.9319878785409108,1,0,0,0,0
1.1177588627134127,-0.7841491751382191,1.1303190904378202,2.142552770799691,0.4212155869318536,-0.14626900388150071,0,0.38314294885976957,-0.698500273273145,-0.1192563541550853,1,0,0,0,0
-2.025789195029481,-1.321275573312778,-1.9779603583797833,-0.7718264695993994,-0.630281012904881,-1.4121699659464022,0,-0.4001710901304648,-0.028647916581955857,-1.3841902976509495,0,1,0,0,1
-0.9779398424485164,-1.321275573312778,-0.9418672087739155,-0.7718264695993994,-1.6817776127416157,-0.14626900388150071,0,-0.510886855358699,-0.43552886894620396,-0.1192563541550853,1,0,0,0,1
